ppm,intensity
11.877125708569523,1.043850117461385e-124
11.875291763921307,9.26521506114903e-124
11.87345781927309,8.154947142398353e-123
11.871623874624875,7.11762466112878e-122
11.869789929976658,6.16023528628291e-121
11.867955985328443,5.2869816585992036e-120
11.866122040680226,4.499524214709485e-119
11.864288096032011,3.797289154320817e-118
11.862454151383794,3.17781807030394e-117
11.860620206735579,2.637136911932796e-116
11.858786262087362,2.170124304088552e-115
11.856952317439147,1.770862453481771e-114
11.85511837279093,1.432957582903504e-113
11.853284428142715,1.1498207080785212e-112
11.851450483494498,9.149033184119948e-112
11.849616538846282,7.218859106327547e-111
11.847782594198065,5.648201921986169e-110
11.84594864954985,4.382280262892975e-109
11.844114704901633,3.3716180434628915e-108
11.842280760253418,2.5723192970027755e-107
11.840446815605201,1.946075423276114e-106
11.838612870956986,1.4599660144366327e-105
11.836778926308769,1.08611074536065e-104
11.834944981660554,8.012236506964109e-104
11.833111037012337,5.861134618274653e-103
11.831277092364122,4.2516540375620904e-102
11.829443147715905,3.058316487006294e-101
11.82760920306769,2.181500011552591e-100
11.825775258419473,1.5430368550291414e-99
11.823941313771257,1.0822950313628423e-98
11.82210736912304,7.527717561275528e-98
11.820273424474825,5.191935079524563e-97
11.818439479826608,3.550941164741196e-96
11.816605535178393,2.408274491757083e-95
11.814771590530176,1.619633610778076e-94
11.812937645881961,1.080129584924762e-93
11.811103701233744,7.143042407205486e-93
11.809269756585529,4.684237226941278e-92
11.807435811937312,3.046090624166696e-91
11.805601867289097,1.96424223256772e-90
11.80376792264088,1.2560171080461645e-89
11.801933977992665,7.964240227423288e-89
11.800100033344448,5.007736093348683e-88
11.798266088696233,3.1223875152863805e-87
11.796432144048016,1.9305473409500157e-86
11.7945981993998,1.1836475292379546e-85
11.792764254751583,7.196355706355928e-85
11.790930310103368,4.338615201968304e-84
11.789096365455151,2.593808632904196e-83
11.787262420806936,1.537704959267391e-82
11.78542847615872,9.039749263443778e-82
11.783594531510504,5.26972606574279e-81
11.781760586862287,3.046267109227495e-80
11.779926642214072,1.7462089453938466e-79
11.778092697565855,9.925964596864599e-79
11.77625875291764,5.594966891983526e-78
11.774424808269423,3.127307640876567e-77
11.772590863621208,1.733372798029836e-76
11.77075691897299,9.527119960883832e-76
11.768922974324775,5.192536719880497e-75
11.767089029676558,2.8063756601156012e-74
11.765255085028343,1.504043231466784e-73
11.763421140380126,7.993244914351498e-73
11.761587195731911,4.2124446397389076e-72
11.759753251083694,2.2013727117557577e-71
11.757919306435479,1.1407782617392098e-70
11.756085361787262,5.862153428375567e-70
11.754251417139047,2.9871801238600317e-69
11.75241747249083,1.5094332998425816e-68
11.750583527842615,7.563359237477132e-68
11.748749583194398,3.758060923237166e-67
11.746915638546183,1.8516597655268884e-66
11.745081693897966,9.047047061758602e-66
11.74324774924975,4.383295957187157e-65
11.741413804601533,2.1059256110607977e-64
11.739579859953318,1.0033063097581825e-63
11.737745915305101,4.739934569588081e-63
11.735911970656886,2.2205442690913006e-62
11.73407802600867,1.0315607535284108e-61
11.732244081360454,4.752022317652991e-61
11.730410136712237,2.1707530426088106e-60
11.728576192064022,9.833104421427067e-60
11.726742247415805,4.4169163022816e-59
11.72490830276759,1.9674149820376813e-58
11.723074358119373,8.69002577696568e-58
11.721240413471158,3.8062248559478016e-57
11.71940646882294,1.6531646240298533e-56
11.717572524174726,7.120099314459264e-56
11.715738579526509,3.0409150323290373e-55
11.713904634878293,1.2878663783565749e-54
11.712070690230076,5.408609309313666e-54
11.710236745581861,2.252416515690735e-53
11.708402800933644,9.301651859998598e-53
11.706568856285429,3.809076933824311e-52
11.704734911637212,1.5467769582256265e-51
11.702900966988997,6.22850660513379e-51
11.70106702234078,2.487072529823267e-50
11.699233077692565,9.84784621303823e-50
11.697399133044348,3.866716672870009e-49
11.695565188396133,1.5055380292990356e-48
11.693731243747916,5.81285373267204e-48
11.6918972990997,2.225539700658295e-47
11.690063354451484,8.449472225220605e-47
11.688229409803268,3.1810617922785374e-46
11.686395465155051,1.1875801064474503e-45
11.684561520506836,4.396448684989682e-45
11.68272757585862,1.6139474457543201e-44
11.680893631210404,5.875232467791279e-44
11.679059686562187,2.120845379713642e-43
11.677225741913972,7.59173859257592e-43
11.675391797265755,2.6947704079450126e-42
11.67355785261754,9.48528926055126e-42
11.671723907969323,3.310759816331629e-41
11.669889963321108,1.1459167224455426e-40
11.66805601867289,3.9330251616995545e-40
11.666222074024676,1.3385933970864406e-39
11.664388129376459,4.517715914590917e-39
11.662554184728243,1.511950048622466e-38
11.660720240080026,5.01769494648339e-38
11.658886295431811,1.6512747947281602e-37
11.657052350783594,5.388684226335752e-37
11.65521840613538,1.7437908880116388e-36
11.653384461487162,5.595699176984312e-36
11.651550516838947,1.7805845460806675e-35
11.64971657219073,5.618483716312167e-35
11.647882627542515,1.7580205168786782e-34
11.646048682894298,5.454777466135654e-34
11.644214738246083,1.678334114179668e-33
11.642380793597866,5.120685373440112e-33
11.64054684894965,1.549266210112332e-32
11.638712904301434,4.648066052878051e-32
11.636878959653219,1.382823715865597e-31
11.635045015005002,4.079525322576117e-31
11.633211070356786,1.193440393957534e-30
11.63137712570857,3.462104073859923e-30
11.629543181060354,9.959276519874779e-30
11.627709236412137,2.840951034111443e-29
11.625875291763922,8.036149212079056e-29
11.624041347115705,2.2541381093897803e-28
11.62220740246749,6.269910431842361e-28
11.620373457819273,1.7293800237634857e-27
11.618539513171058,4.730072803466474e-27
11.61670556852284,1.2829020478508533e-26
11.614871623874626,3.450384207723221e-26
11.613037679226409,9.202158350274313e-26
11.611203734578194,2.433661844186907e-25
11.609369789929977,6.382326974478987e-25
11.607535845281761,1.6597632812467827e-24
11.605701900633544,4.280175148249337e-24
11.60386795598533,1.0945238149814354e-23
11.602034011337112,2.7754740803167325e-23
11.600200066688897,6.979067876218426e-23
11.59836612204068,1.740227207543427e-22
11.596532177392465,4.3029150528911285e-22
11.594698232744248,1.055037451564732e-21
11.592864288096031,2.5652002072668626e-21
11.591030343447816,6.18476129141175e-21
11.5891963987996,1.4786755909528623e-20
11.587362454151384,3.505670963486415e-20
11.585528509503167,8.241716756867765e-20
11.583694564854952,1.9213766321406692e-19
11.581860620206736,4.441765329316934e-19
11.58002667555852,1.0182326086768643e-18
11.578192730910303,2.3146571842298477e-18
11.576358786262087,5.217646372916541e-18
11.574524841613872,1.1663016508441543e-17
11.572690896965655,2.5852076074589887e-17
11.570856952317438,5.682353477792271e-17
11.569023007669223,1.2385380481996568e-16
11.567189063021006,2.6769406670064515e-16
11.565355118372791,5.737417105896584e-16
11.563521173724574,1.2193893239490267e-15
11.561687229076359,2.569902451636784e-15
11.559853284428142,5.370802407821045e-15
11.558019339779927,1.1130380137411863e-14
11.55618539513171,2.287331469823716e-14
11.554351450483495,4.661186706064496e-14
11.552517505835278,9.419160105633045e-14
11.550683561187062,1.8874529951643866e-13
11.548849616538845,3.750493322227711e-13
11.54701567189063,7.390076500558769e-13
11.545181727242413,1.4439686277050472e-12
11.543347782594198,2.7977884121789108e-12
11.541513837945981,5.375517281920465e-12
11.539679893297766,1.0241744649610809e-11
11.537845948649549,1.934977461809074e-11
11.536012004001334,3.6251515236624746e-11
11.534178059353117,6.734799994110033e-11
11.532344114704902,1.2407135570747854e-10
11.530510170056685,2.2665569645784444e-10
11.52867622540847,4.105915763534436e-10
11.526842280760253,7.37567408249368e-10
11.525008336112037,1.313837599258136e-09
11.52317439146382,2.3207584516032903e-09
11.521340446815605,4.065055515622104e-09
11.519506502167388,7.060757683067757e-09
11.517672557519173,1.216142369992607e-08
11.515838612870956,2.0771402311610256e-08
11.514004668222741,3.517997296835109e-08
11.512170723574524,5.9084487293212215e-08
11.510336778926309,9.840104873309641e-08
11.508502834278092,1.6250782162294075e-07
11.506668889629877,2.6613199913891453e-07
11.50483494498166,4.3218352741814007e-07
11.503001000333445,6.959653360280334e-07
11.501167055685228,1.1113613637188824e-06
11.499333111037013,1.7598322241226195e-06
11.497499166388796,2.7633476309972323e-06
11.49566522174058,4.302769345880557e-06
11.493831277092363,6.643682889025958e-06
11.491997332444148,1.0172273061429137e-05
11.490163387795931,1.5444555387284505e-05
11.488329443147716,2.3253112735883894e-05
11.4864954984995,3.471643086431455e-05
11.484661553851284,5.1396947679219475e-05
11.482827609203067,7.545497379651134e-05
11.480993664554852,0.00010984662120953063
11.479159719906635,0.000158574671040676
11.47732577525842,0.0002270017583582159
11.475491830610203,0.00032223514775877704
11.473657885961988,0.0004535914745626016
11.47182394131377,0.0006331478596183898
11.469989996665555,0.0008763824839104658
11.468156052017338,0.0012029027575667982
11.466322107369123,0.0016372524087523092
11.464488162720906,0.002209780014859546
11.462654218072691,0.00295754070713092
11.460820273424474,0.003925190202910355
11.458986328776259,0.005165816408196458
11.457152384128042,0.006741639329329049
11.455318439479827,0.00872449599305607
11.45348449483161,0.01119601486596212
11.451650550183395,0.014247375522258812
11.449816605535178,0.017978545851371774
11.447982660886963,0.02249689278981856
11.446148716238746,0.027915075142188186
11.44431477159053,0.03434814991127543
11.442480826942313,0.04190985749030566
11.440646882294098,0.05070809605731373
11.438812937645881,0.0608396505004688
11.436978992997666,0.07238430396202686
11.43514504834945,0.08539852716452744
11.433311103701234,0.09990900746874841
11.431477159053017,0.1159063405731389
11.429643214404802,0.13333925678944084
11.427809269756585,0.15210978474448528
11.42597532510837,0.17206976251142891
11.424141380460153,0.19301908509777027
11.422307435811938,0.21470602524731558
11.42047349116372,0.23682988134153518
11.418639546515506,0.25904609421466795
11.416805601867289,0.2809738391903155
11.414971657219073,0.3022059485602492
11.413137712570856,0.3223208632737262
11.411303767922641,0.34089616250353466
11.409469823274424,0.3575230882707218
11.407635878626209,0.3718213811243704
11.405801933977992,0.38345368194985574
11.403967989329777,0.392138741486086
11.40213404468156,0.39766271661427116
11.400300100033345,0.3998879203211201
11.398466155385128,0.39875852554872676
11.396632210736913,0.3943028930492042
11.394798266088696,0.3866323877300464
11.39296432144048,0.3759367524584466
11.391130376792264,0.362476307622542
11.389296432144048,0.3465714241276127
11.387462487495831,0.32858986394443557
11.385628542847616,0.30893268579168615
11.3837945981994,0.28801946777331033
11.381960653551184,0.26627360178843157
11.380126708902967,0.2441083685021797
11.378292764254752,0.2219144126781869
11.376458819606535,0.20004911587794416
11.37462487495832,0.17882821817967487
11.372790930310103,0.15851988485520604
11.370956985661888,0.13934125988710183
11.36912304101367,0.12145740660300489
11.367289096365456,0.10498241531581158
11.365455151717239,0.08998236485604512
11.363621207069023,0.07647976261015044
11.361787262420806,0.06445905667847152
11.359953317772591,0.05387281209891707
11.358119373124374,0.04464816679763954
11.35628542847616,0.03669322669447768
11.354451483827942,0.029903117131124594
11.352617539179727,0.024165473316206644
11.35078359453151,0.01936522001998763
11.348949649883295,0.015388555362900859
11.347115705235078,0.012126111378508227
11.345281760586863,0.009475312463410239
11.343447815938646,0.0073419904258464255
11.34161387129043,0.005641341272852204
11.339779926642214,0.004298324689387076
11.337945981993999,0.003247613585770371
11.336112037345782,0.0024331997690581466
11.334278092697566,0.0018077545759183306
11.33244414804935,0.00133183203952189
11.330610203401134,0.0009729885580166473
11.328776258752917,0.0007048785483501431
11.326942314104702,0.0005063713671138927
11.325108369456485,0.00036072170322340094
11.32327442480827,0.00025481423819932974
11.321440480160053,0.00017849390693398142
11.319606535511838,0.0001239856393438872
11.31777259086362,8.540192538783474e-05
11.315938646215406,5.8332719511720545e-05
11.314104701567189,3.950982189591143e-05
11.312270756918974,2.653665668284657e-05
11.310436812270757,1.7674031535601262e-05
11.308602867622541,1.1672753952893081e-05
11.306768922974324,7.64468020928144e-06
11.30493497832611,4.964706740253623e-06
11.303101033677892,3.1972468170424287e-06
11.301267089029677,2.04177091491381e-06
11.29943314438146,1.29296315212903e-06
11.297599199733245,8.119206165876891e-07
11.295765255085028,5.055792907726401e-07
11.293931310436813,3.1218588934822753e-07
11.292097365788596,1.9115494976083662e-07
11.29026342114038,1.1606629272560542e-07
11.288429476492164,6.98835508060548e-08
11.286595531843949,4.172459213616911e-08
11.284761587195732,2.4703445049358634e-08
11.282927642547516,1.4503446956260335e-08
11.2810936978993,8.443708371099184e-09
11.279259753251084,4.874650747831779e-09
11.277425808602867,2.7906287973189843e-09
11.275591863954652,1.5841960406995575e-09
11.273757919306435,8.917930048708073e-10
11.27192397465822,4.978144346732725e-10
11.270090030010003,2.755619155355712e-10
11.268256085361788,1.512582915208305e-10
11.266422140713571,8.2331773809888e-11
11.264588196065356,4.443897566166744e-11
11.262754251417139,2.378531421761858e-11
11.260920306768924,1.262414669129109e-11
11.259086362120707,6.6442116374243745e-12
11.257252417472492,3.4676333300700894e-12
11.255418472824275,1.7946144720148479e-12
11.25358452817606,9.20995373436588e-13
11.251750583527842,4.68696831254633e-13
11.249916638879627,2.36523813247731e-13
11.24808269423141,1.1836028786342118e-13
11.246248749583195,5.87334401614818e-14
11.244414804934978,2.890101874928645e-14
11.242580860286763,1.41022740503145e-14
11.240746915638546,6.823598017702657e-15
11.23891297099033,3.2740552548217753e-15
11.237079026342114,1.5577826431947604e-15
11.235245081693899,7.3498081441326815e-16
11.233411137045682,3.4386932055072286e-16
11.231577192397467,1.5953616362168418e-16
11.22974324774925,7.339612709675145e-17
11.227909303101034,3.3483853234369094e-17
11.226075358452817,1.5147675789480937e-17
11.224241413804602,6.795240915806212e-18
11.222407469156385,3.022818016337611e-18
11.22057352450817,1.33342143206858e-18
11.218739579859953,5.832720239319772e-19
11.216905635211738,2.5300152997882937e-19
11.215071690563521,1.0882368663674405e-19
11.213237745915306,4.6416459135602235e-20
11.211403801267089,1.9632195319340164e-20
11.209569856618874,8.234059688768254e-21
11.207735911970657,3.424580989451904e-21
11.205901967322442,1.4123721913642973e-21
11.204068022674225,5.776159278261851e-22
11.20223407802601,2.3424883991799446e-22
11.200400133377792,9.420284586962516e-23
11.198566188729577,3.756633985769817e-23
11.19673224408136,1.4855320609949497e-23
11.194898299433145,5.825235147405251e-24
11.193064354784928,2.265130245553551e-24
11.191230410136711,8.734160793401567e-25
11.189396465488496,3.339623224639344e-25
11.187562520840281,1.2662575510551095e-25
11.185728576192064,4.7609641330724654e-26
11.183894631543847,1.7750723418806473e-26
11.182060686895632,6.562744405960595e-27
11.180226742247417,2.4060420308058573e-27
11.1783927975992,8.747203188275576e-28
11.176558852950983,3.15343225783614e-28
11.174724908302768,1.1273170691107911e-28
11.172890963654552,3.996289534860724e-29
11.171057019006335,1.4048051623679755e-29
11.169223074358118,4.8969258644171966e-30
11.167389129709903,1.6926970985725583e-30
11.165555185061688,5.802073903416025e-31
11.163721240413471,1.9721300412251043e-31
11.161887295765254,6.6471599152729e-32
11.160053351117039,2.221697832083182e-32
11.158219406468824,7.363463550489716e-33
11.156385461820607,2.4200680462521192e-33
11.15455151717239,7.887171773925183e-34
11.152717572524175,2.5489616849260065e-34
11.15088362787596,8.168712338341152e-35
11.149049683227743,2.5959253632068134e-35
11.147215738579526,8.180489994099388e-36
11.14538179393131,2.55633461361563e-36
11.143547849283095,7.922144033345092e-37
11.141713904634878,2.4372974790125788e-37
11.139879959986661,7.543613729379054e-38
11.138046015338446,2.731905729041438e-38
11.13621207069023,2.5505037994853936e-38
11.134378126042014,7.317408244270099e-38
11.132544181393797,2.674319236365119e-37
11.130710236745582,9.90215921874211e-37
11.128876292097365,3.63537434416051e-36
11.12704234744915,1.3210643937929102e-35
11.125208402800933,4.751115504078587e-35
11.123374458152718,1.691061099705944e-34
11.1215405135045,5.956823780300403e-34
11.119706568856286,2.07664336771777e-33
11.117872624208069,7.164745978084663e-33
11.116038679559853,2.4464220717719348e-32
11.114204734911636,8.267109429173645e-32
11.112370790263421,2.764825314980675e-31
11.110536845615204,9.151102486959333e-31
11.108702900966989,2.99758048123227e-30
11.106868956318772,9.717621875845177e-30
11.105035011670557,3.11774686429526e-29
11.10320106702234,9.899503580541238e-29
11.101367122374125,3.1108401391059096e-28
11.099533177725908,9.674614791027023e-28
11.097699233077693,2.977703016709785e-27
11.095865288429476,9.070282023766937e-27
11.09403134378126,2.7343361978583305e-26
11.092197399133044,8.15783174465675e-26
11.090363454484828,2.408736461518424e-25
11.088529509836611,7.038750004455085e-25
11.086695565188396,2.0356049841153713e-24
11.08486162054018,5.826170387329896e-24
11.083027675891964,1.6503063412020008e-23
11.081193731243747,4.626341272745734e-23
11.079359786595532,1.28351951228542e-22
11.077525841947315,3.52418740871378e-22
11.0756918972991,9.576509109628605e-22
11.073857952650883,2.5754146869693642e-21
11.072024008002668,6.854547983758517e-21
11.07019006335445,1.8055195066997543e-20
11.068356118706236,4.706708042147321e-20
11.066522174058019,1.2142945496549252e-19
11.064688229409803,3.100434369783984e-19
11.062854284761586,7.83452643918663e-19
11.061020340113371,1.959271717585333e-18
11.059186395465154,4.849179933310018e-18
11.05735245081694,1.1877735233978303e-17
11.055518506168722,2.879325026838477e-17
11.053684561520507,6.907795227563366e-17
11.05185061687229,1.6401362555772132e-16
11.050016672224075,3.854003580400606e-16
11.048182727575858,8.962641178151649e-16
11.046348782927643,2.0627738470623272e-15
11.044514838279426,4.698496789506602e-15
11.04268089363121,1.0591512017514157e-14
11.040846948982994,2.36291828596653e-14
11.039013004334779,5.2171239395068494e-14
11.037179059686562,1.1400012195701888e-13
11.035345115038346,2.465308021593625e-13
11.03351117039013,5.27629139818298e-13
11.031677225741914,1.117578575475147e-12
11.029843281093697,2.3427129239695295e-12
11.028009336445482,4.860173691985341e-12
11.026175391797265,9.978751742930405e-12
11.02434144714905,2.0276470353024233e-11
11.022507502500833,4.077558559570296e-11
11.020673557852618,8.115210093580623e-11
11.0188396132044,1.5984204953451651e-10
11.017005668556186,3.11583192204812e-10
11.015171723907969,6.01102751944877e-10
11.013337779259754,1.147664957173025e-09
11.011503834611537,2.168568958787471e-09
11.009669889963321,4.055300710715128e-09
11.007835945315104,7.50524029517764e-09
11.00600200066689,1.3746680864399375e-08
11.004168056018672,2.491855246493426e-08
11.002334111370457,4.470328941235612e-08
11.00050016672224,7.936844341135029e-08
10.998666222074025,1.3945945245580056e-07
10.996832277425808,2.4251564434564255e-07
10.994998332777593,4.173719653596838e-07
10.993164388129376,7.108836081666107e-07
10.99133044348116,1.198299662577526e-06
10.989496498832944,1.9990519703740024e-06
10.987662554184729,3.300459771810634e-06
10.985828609536512,5.392827309978707e-06
10.983994664888296,8.720678868554754e-06
10.98216072024008,1.3956476417160716e-05
10.980326775591864,2.210512570120837e-05
10.978492830943647,3.4649893385988465e-05
10.976658886295432,5.3752977704697025e-05
10.974824941647215,8.252677296326306e-05
10.972990996999,0.00012539462184008545
10.971157052350783,0.0001885622135833098
10.969323107702568,0.0002806222720996203
10.967489163054351,0.00041331514224761834
10.965655218406136,0.0006024655346597317
10.963821273757919,0.0008691101241377715
10.961987329109704,0.001240820962219755
10.960153384461487,0.0017532148701972427
10.958319439813272,0.0024516184459320817
10.956485495165055,0.0033928317695697484
10.95465155051684,0.004646901671056769
10.952817605868622,0.006298778706100866
10.950983661220407,0.008449692985150985
10.94914971657219,0.011218046068086266
10.947315771923975,0.014739583777693108
10.945481827275758,0.019166593481332345
10.943647882627543,0.02466586523947141
10.941813937979326,0.03141517535161066
10.93997999333111,0.039598098620338446
10.938146048682894,0.049397035796251404
10.936312104034679,0.06098445618218862
10.934478159386462,0.07451249971436663
10.932644214738247,0.09010125120420374
10.93081027009003,0.10782618051941151
10.928976325441814,0.1277054207824292
10.927142380793597,0.14968771336102607
10.925308436145382,0.1736419630090548
10.923474491497165,0.19934939895618028
10.92164054684895,0.2264993110370883
10.919806602200733,0.2546892127760449
10.917972657552518,0.28343007243193813
10.916138712904301,0.31215695488140266
10.914304768256086,0.34024504886466733
10.912470823607869,0.36703064247057154
10.910636878959654,0.39183618971172407
10.908802934311437,0.41399822237584566
10.906968989663222,0.43289654439469083
10.905135045015005,0.4479829370869355
10.90330110036679,0.4588075305267882
10.901467155718572,0.46504107425425384
10.899633211070357,0.46649156988189594
10.89779926642214,0.46311409341654075
10.895965321773925,0.45501310621650753
10.894131377125708,0.4424370887252384
10.892297432477493,0.4257658815948054
10.890463487829276,0.4054916339640786
10.888629543181061,0.38219469186530597
10.886795598532844,0.3565160734644496
10.884961653884629,0.32912834760696036
10.883127709236412,0.3007067487621914
10.881293764588197,0.2719022314406504
10.87945981993998,0.24331791114159682
10.877625875291765,0.21548998856547558
10.875791930643548,0.18887384770425344
10.873957985995332,0.1638355971669126
10.872124041347115,0.1406489259634244
10.8702900966989,0.11949680200639369
10.868456152050683,0.10047727689615629
10.866622207402468,0.08361248693478925
10.864788262754251,0.06885986021502678
10.862954318106036,0.056124546317717725
10.861120373457819,0.04527216471772757
10.859286428809604,0.03614110191280742
10.857452484161387,0.028553755035630523
10.855618539513172,0.022326301229528504
10.853784594864955,0.01727674971084226
10.85195065021674,0.013231193300499757
10.850116705568523,0.010028308783381675
10.848282760920307,0.007522255708453266
10.84644881627209,0.005584190149446601
10.844614871623875,0.0041026457136112676
10.842780926975658,0.002983043197678671
10.840946982327443,0.002146578529199323
10.839113037679226,0.0015287121971887308
10.837279093031011,0.0010774481786212642
10.835445148382794,0.0007515515294540642
10.833611203734579,0.0005188153842351028
10.831777259086362,0.000354452985901551
10.829943314438147,0.00023966032493302912
10.82810936978993,0.00016037082354115198
10.826275425141715,0.00010620532347299498
10.824441480493498,6.960796281204682e-05
10.822607535845282,4.515057362087404e-05
10.820773591197065,2.898406745938153e-05
10.81893964654885,1.8413956057603536e-05
10.817105701900633,1.1577814420515178e-05
10.815271757252418,7.20439932104904e-06
10.813437812604201,4.436706298657349e-06
10.811603867955986,2.7040535926951022e-06
10.809769923307769,1.6310287650845008e-06
10.807935978659554,9.736428007850212e-07
10.806102034011337,5.752139428723703e-07
10.804268089363122,3.363185819093942e-07
10.802434144714905,1.9460949815491055e-07
10.80060020006669,1.1144713624711508e-07
10.798766255418473,6.316340078929711e-08
10.796932310770256,3.542858502213521e-08
10.79509836612204,1.9666805422087672e-08
10.793264421473825,1.0804521687682231e-08
10.791430476825608,5.8744739345527825e-09
10.789596532177391,3.1609973205842027e-09
10.787762587529176,1.683336673968251e-09
10.785928642880961,8.871755283583161e-10
10.784094698232744,4.6274297396345554e-10
10.782260753584527,2.3887011791477e-10
10.780426808936312,1.2203250478238673e-10
10.778592864288097,6.169939961795154e-11
10.77675891963988,3.087294516756872e-11
10.774924974991663,1.528857105911287e-11
10.773091030343448,7.492856955761873e-12
10.771257085695233,3.634290996738284e-12
10.769423141047016,1.7445509825833912e-12
10.767589196398799,8.287801566505163e-13
10.765755251750583,3.8966081434510985e-13
10.763921307102368,1.8131170184913248e-13
10.762087362454151,8.349426498165084e-14
10.760253417805934,3.8052147226987863e-14
10.75841947315772,1.716300788166812e-14
10.756585528509504,7.66124492098804e-15
10.754751583861287,3.3845193544575612e-15
10.75291763921307,1.4797432531033623e-15
10.751083694564855,6.402763286024984e-16
10.74924974991664,2.741828172382509e-16
10.747415805268423,1.1619962701141073e-16
10.745581860620206,4.873724147746628e-17
10.74374791597199,2.0230604786062328e-17
10.741913971323775,8.310908454377916e-18
10.740080026675558,3.3789350359994086e-18
10.738246082027342,1.3595741434744778e-18
10.736412137379126,5.413992652337143e-19
10.734578192730911,2.13365470880233e-19
10.732744248082694,8.321896804136559e-20
10.730910303434477,3.212271351580466e-20
10.729076358786262,1.2271392126060566e-20
10.727242414138047,4.639457006173159e-21
10.72540846948983,1.7359299094304646e-21
10.723574524841613,6.428193309262125e-22
10.721740580193398,2.3557943828219455e-22
10.719906635545183,8.54432081246835e-23
10.718072690896966,3.066969251217451e-23
10.716238746248749,1.089514484504712e-23
10.714404801600534,3.830436841214732e-24
10.712570856952318,1.3327703248301355e-24
10.710736912304101,4.589380158776624e-25
10.708902967655884,1.5640277855160852e-25
10.70706902300767,5.275050305645803e-26
10.705235078359454,1.7607611940642082e-26
10.703401133711237,5.8165574445623714e-27
10.70156718906302,1.9016180718321833e-27
10.699733244414805,6.152792677130551e-28
10.69789929976659,1.9702120816803496e-28
10.696065355118373,6.243748271709757e-29
10.694231410470156,1.9582561710062758e-29
10.69239746582194,6.078344814298083e-30
10.690563521173724,1.8672087491721238e-30
10.688729576525509,5.6766500909707945e-31
10.686895631877292,1.7079812059452307e-31
10.685061687229076,5.085875925660555e-32
10.68322774258086,1.4987877865100356e-32
10.681393797932644,4.3712559940020455e-33
10.679559853284427,1.2617230794773716e-33
10.677725908636212,3.6042388589399793e-34
10.675891963987995,1.01895450347453e-34
10.67405801933978,2.850937736169625e-35
10.672224074691563,7.894277395818528e-36
10.670390130043348,2.163359745467116e-36
10.668556185395131,5.867280034103557e-37
10.666722240746916,1.5748405913919282e-37
10.664888296098699,4.1833875017192484e-38
10.663054351450484,1.0997938833818319e-38
10.661220406802267,2.8614503609485125e-39
10.659386462154052,7.368054740757887e-40
10.657552517505835,1.8776350434796905e-40
10.65571857285762,4.735449740123605e-41
10.653884628209402,1.181960578614556e-41
10.652050683561187,2.919688124054242e-42
10.65021673891297,7.1377551448719355e-43
10.648382794264755,1.7269451304846652e-43
10.646548849616538,4.1351107293118077e-44
10.644714904968323,9.799128637728682e-45
