ppm,intensity
11.358119373124374,0.10957309126024706
11.35628542847616,0.09798399759754751
11.354451483827942,0.08711181242255583
11.352617539179727,0.0769970341899715
11.35078359453151,0.06766332163810979
11.348949649883295,0.0591190114380819
11.347115705235078,0.051358902955869694
11.345281760586863,0.04436622823874513
11.343447815938646,0.03811473052302366
11.34161387129043,0.03257078274551502
11.339779926642214,0.027695487925251287
11.337945981993999,0.023446715023876272
11.336112037345782,0.019781036150010808
11.334278092697566,0.016655542947359183
11.33244414804935,0.014029530971151213
11.330610203401134,0.01186605018482134
11.328776258752917,0.010133326881854567
11.326942314104702,0.008806066965832535
11.325108369456485,0.00786665234426534
11.32327442480827,0.007306241086702664
11.321440480160053,0.007125777984352592
11.319606535511838,0.007336915396224315
11.31777259086362,0.00796283510015698
11.315938646215406,0.009038950773862024
11.314104701567189,0.010613458366547621
11.312270756918974,0.012747688808514535
11.310436812270757,0.015516205225465703
11.308602867622541,0.019006576193688538
11.306768922974324,0.023318748808771644
11.30493497832611,0.028563941702649868
11.303101033677892,0.03486297985707204
11.301267089029677,0.042344001220876414
11.29943314438146,0.05113948060098688
11.297599199733245,0.061382539560186564
11.295765255085028,0.0732025421439931
11.293931310436813,0.08672001461852305
11.292097365788596,0.10204097182421254
11.29026342114038,0.11925078133439485
11.288429476492164,0.13840774678212456
11.286595531843949,0.15953664031257905
11.284761587195732,0.18262245752173106
11.282927642547516,0.207604702604902
11.2810936978993,0.23437253295997668
11.279259753251084,0.262761097712729
11.277425808602867,0.2925493907964617
11.275591863954652,0.32345990456395535
11.273757919306435,0.35516031397827025
11.27192397465822,0.38726734524526213
11.270090030010003,0.4193528889521458
11.268256085361788,0.45095231055964774
11.266422140713571,0.4815747960821399
11.264588196065356,0.5107154546947646
11.262754251417139,0.5378687902393458
11.260920306768924,0.5625430577135072
11.259086362120707,0.584274945963699
11.257252417472492,0.6026439800811692
11.255418472824275,0.6172860210011943
11.25358452817606,0.627905258104026
11.251750583527842,0.6342841435056502
11.249916638879627,0.6362908020822509
11.24808269423141,0.6338835646471424
11.246248749583195,0.6271124065842092
11.244414804934978,0.6161172225328763
11.242580860286763,0.6011230203015092
11.240746915638546,0.5824322646210575
11.23891297099033,0.5604147345900276
11.237079026342114,0.5354953697190028
11.235245081693899,0.5081406620252524
11.233411137045682,0.47884420140286094
11.231577192397467,0.4481119966033913
11.22974324774925,0.41644817510446425
11.227909303101034,0.38434161469982225
11.226075358452817,0.35225398254114193
11.224241413804602,0.32060955984553335
11.222407469156385,0.28978711974321025
11.22057352450817,0.26011400935197654
11.218739579859953,0.23186247248092565
11.216905635211738,0.20524814302935768
11.215071690563521,0.18043054664741826
11.213237745915306,0.15751537363693002
11.211403801267089,0.13655823187443006
11.209569856618874,0.1175695556357297
11.207735911970657,0.10052033400269174
11.205901967322442,0.08534832919675397
11.204068022674225,0.0719644778792872
11.20223407802601,0.060259203713425524
11.200400133377792,0.050108413493415875
11.198566188729577,0.041378998113076014
11.19673224408136,0.0339337100120772
11.194898299433145,0.027635337426590592
11.193064354784928,0.022350140297360602
11.191230410136711,0.017950551252986873
11.189396465488496,0.014317176569449657
11.187562520840281,0.011340155933831914
11.185728576192064,0.008919956290600072
11.183894631543847,0.006967684551300494
11.182060686895632,0.005405007356428509
11.180226742247417,0.00416376444771881
11.1783927975992,0.0031853566866428197
11.176558852950983,0.00241998148126631
11.174724908302768,0.0018257784186621459
11.172890963654552,0.0013679371697219004
11.171057019006335,0.0010178089981315716
11.169223074358118,0.0007520530485988966
11.167389129709903,0.0005518394201064153
11.165555185061688,0.0004021230979301623
11.163721240413471,0.00029099623712960823
11.161887295765254,0.00020912106458160075
11.160053351117039,0.000149241719293422
11.158219406468824,0.00010577054946208911
11.156385461820607,7.44425655167711e-05
11.15455151717239,5.2030734612152096e-05
11.152717572524175,3.611441946079962e-05
11.15088362787596,2.4893351571691803e-05
11.149049683227743,1.703994395391302e-05
11.147215738579526,1.1583372047378957e-05
11.14538179393131,7.819588583894565e-06
11.143547849283095,5.2422153352364245e-06
11.141713904634878,3.4900195815932134e-06
11.139879959986661,2.307400196475755e-06
11.138046015338446,1.5149560762440444e-06
11.13621207069023,9.877776875783132e-07
11.134378126042014,6.395881914416111e-07
11.132544181393797,4.112668609498264e-07
11.130710236745582,2.6262075787520367e-07
11.128876292097365,1.665391864199351e-07
11.12704234744915,1.0487835854741742e-07
11.125208402800933,6.558996194670407e-08
11.123374458152718,4.073530109614266e-08
11.1215405135045,2.5123869971531916e-08
11.119706568856286,1.5388071579336292e-08
11.117872624208069,9.359742762984786e-09
11.116038679559853,5.653607868420011e-09
11.114204734911636,3.3913257457346924e-09
11.112370790263421,2.020204739015914e-09
11.110536845615204,1.1950974470256955e-09
11.108702900966989,7.02090838879258e-10
11.106868956318772,4.096050933453304e-10
11.105035011670557,2.37311861005989e-10
11.10320106702234,1.3653864760228812e-10
11.101367122374125,7.801422625295911e-11
11.099533177725908,4.426638708296975e-11
11.097699233077693,2.4943445118255115e-11
11.095865288429476,1.3957928721588533e-11
11.09403134378126,7.756540143162626e-12
11.092197399133044,4.280543954338365e-12
11.090363454484828,2.345949783674292e-12
11.088529509836611,1.2768683868446168e-12
11.086695565188396,6.903230427918738e-13
11.08486162054018,3.7094179583669306e-13
11.083027675891964,1.985706687402655e-13
11.081193731243747,1.0681349179016288e-13
11.079359786595532,5.953092551924756e-14
11.077525841947315,3.7741004356172763e-14
11.0756918972991,3.259869433017991e-14
11.073857952650883,4.2087630143513594e-14
11.072024008002668,7.029581478788621e-14
11.07019006335445,1.2903978628973457e-13
11.068356118706236,2.4242629576887246e-13
11.066522174058019,4.559574430871853e-13
11.064688229409803,8.533105022952199e-13
11.062854284761586,1.5864151977960201e-12
11.061020340113371,2.9286288292461054e-12
11.059186395465154,5.367835850565865e-12
11.05735245081694,9.76805713718013e-12
11.055518506168722,1.7647682517904226e-11
11.053684561520507,3.1654594723834287e-11
11.05185061687229,5.637092577774085e-11
11.050016672224075,9.966503986270612e-11
11.048182727575858,1.7494429013492484e-10
11.046348782927643,3.0487790086257736e-10
11.044514838279426,5.274986626274131e-10
11.04268089363121,9.061206421410293e-10
11.040846948982994,1.5453253503364595e-09
11.039013004334779,2.6165140900655676e-09
11.037179059686562,4.398407573057171e-09
11.035345115038346,7.340693759733274e-09
11.03351117039013,1.216320387981836e-08
11.031677225741914,2.0009125591712978e-08
11.029843281093697,3.2679656100126714e-08
11.028009336445482,5.2990264691718264e-08
11.026175391797265,8.530685748971789e-08
11.02434144714905,1.3634557335591203e-07
11.022507502500833,2.1635522355262653e-07
11.020673557852618,3.408497432708852e-07
11.0188396132044,5.331234688247107e-07
11.017005668556186,8.27869484919032e-07
11.015171723907969,1.2763365094330131e-06
11.013337779259754,1.9536094777994426e-06
11.011503834611537,2.9687905470980593e-06
11.009669889963321,4.479098438924875e-06
11.007835945315104,6.709202492718195e-06
11.00600200066689,9.977470120144417e-06
11.004168056018672,1.4731236972760683e-05
11.002334111370457,2.1593708753700543e-05
11.00050016672224,3.142566719752e-05
10.998666222074025,4.540576719986338e-05
10.996832277425808,6.513385351213398e-05
10.994998332777593,9.276235628961209e-05
10.993164388129376,0.00013116139111701418
10.99133044348116,0.0001841236181168881
10.989496498832944,0.00025661511321050236
10.987662554184729,0.00035507835892101427
10.985828609536512,0.0004877928401761688
10.983994664888296,0.0006652974864220575
10.98216072024008,0.0009008771832280019
10.980326775591864,0.001211112638570441
10.978492830943647,0.0016164889070266345
10.976658886295432,0.0021420527663246615
10.974824941647215,0.0028181028863564664
10.972990996999,0.00368088940057772
10.971157052350783,0.004773291266477296
10.969323107702568,0.006145431002438929
10.967489163054351,0.007855177479756038
10.965655218406136,0.009968479052607608
10.963821273757919,0.012559462195057903
10.961987329109704,0.015710225874261283
10.960153384461487,0.019510260094147733
10.958319439813272,0.024055419378854272
10.956485495165055,0.029446389347639015
10.95465155051684,0.03578659771205274
10.952817605868622,0.04317954047711421
10.950983661220407,0.05172551994039441
10.94914971657219,0.06151782286527208
10.947315771923975,0.07263840400543659
10.945481827275758,0.08515318043091172
10.943647882627543,0.09910708371229632
10.941813937979326,0.11451905730044752
10.93997999333111,0.13137722233198906
10.938146048682894,0.1496344633310262
10.936312104034679,0.16920470262308016
10.934478159386462,0.18996013580404383
10.932644214738247,0.21172968798842376
10.93081027009003,0.2342989203707734
10.928976325441814,0.2574115685745324
10.927142380793597,0.2807728293604072
10.925308436145382,0.3040544329341199
10.923474491497165,0.326901448113407
10.92164054684895,0.34894067195589407
10.919806602200733,0.3697903600046846
10.917972657552518,0.3890709644728011
10.916138712904301,0.40641647190557606
10.914304768256086,0.4214858750827065
10.912470823607869,0.4339742811117896
10.910636878959654,0.443623152313702
10.908802934311437,0.4502292002835139
10.906968989663222,0.45365150605127535
10.905135045015005,0.45381651809621076
10.90330110036679,0.45072068063930854
10.901467155718572,0.44443056104101286
10.899633211070357,0.4350804699290609
10.89779926642214,0.42286769288903503
10.895965321773925,0.4080455701473703
10.894131377125708,0.3909147632367036
10.892297432477493,0.3718131288988616
10.890463487829276,0.3511046758202906
10.888629543181061,0.3291681065318058
10.886795598532844,0.3063854443494933
10.884961653884629,0.2831312150637484
10.883127709236412,0.25976259852012074
10.881293764588197,0.23661089111384861
10.87945981993998,0.21397453241285633
10.877625875291765,0.19211385405136047
10.875791930643548,0.17124761312021242
10.873957985995332,0.15155128148403632
10.872124041347115,0.13315698185534441
10.8702900966989,0.11615489496506133
10.868456152050683,0.1005959123402798
10.866622207402468,0.08649527719950677
10.864788262754251,0.07383694163166307
10.862954318106036,0.06257837021576501
10.861120373457819,0.052655536314451565
10.859286428809604,0.043987884559499965
10.857452484161387,0.036483068318091
10.855618539513172,0.030041310910504552
10.853784594864955,0.02455928095098098
10.85195065021674,0.019933412697695847
10.850116705568523,0.016062639529119793
10.848282760920307,0.01285054100570435
10.84644881627209,0.010206930416878795
10.844614871623875,0.008048929809417014
10.842780926975658,0.006301593289067559
10.840946982327443,0.00489814732441307
10.839113037679226,0.003779919586521252
10.837279093031011,0.002896026435495084
10.835445148382794,0.002202884497595917
10.833611203734579,0.0016636048400418939
10.831777259086362,0.0012473199467929552
10.829943314438147,0.0009284848110262853
10.82810936978993,0.0006861846258669903
10.826275425141715,0.0005034732567982856
10.824441480493498,0.0003667592485110179
10.822607535845282,0.000265249751210534
10.820773591197065,0.00019045752660231134
10.81893964654885,0.00013577210100850946
10.817105701900633,9.609309484986082e-05
10.815271757252418,6.75216531780981e-05
10.813437812604201,4.7104586596592e-05
10.811603867955986,3.262515398790796e-05
10.809769923307769,2.2434231003766845e-05
10.807935978659554,1.5315777499352645e-05
10.806102034011337,1.0380927387817734e-05
10.804268089363122,6.985580501199384e-06
10.802434144714905,4.6670031505020146e-06
10.80060020006669,3.0955864006892712e-06
10.798766255418473,2.038529543400194e-06
10.796932310770256,1.3327857276211205e-06
10.79509836612204,8.651131243976096e-07
10.793264421473825,5.575126315689571e-07
10.791430476825608,3.567021823434322e-07
10.789596532177391,2.2658234381637036e-07
10.787762587529176,1.4289453093902607e-07
10.785928642880961,8.946937286838929e-08
10.784094698232744,5.561634224413773e-08
10.782260753584527,3.432414251006246e-08
10.780426808936312,2.1031304614954472e-08
10.778592864288097,1.2793871214103336e-08
10.77675891963988,7.726930027735658e-09
10.774924974991663,4.633201923250313e-09
10.773091030343448,2.7581934334696754e-09
10.771257085695233,1.630187115144231e-09
10.769423141047016,9.565759019523294e-10
10.767589196398799,5.572764100590509e-10
10.765755251750583,3.223228739030098e-10
10.763921307102368,1.8508909743892338e-10
10.762087362454151,1.0552121724454565e-10
10.760253417805934,5.972662724354263e-11
10.75841947315772,3.356336014816359e-11
10.756585528509504,1.872544378518661e-11
10.754751583861287,1.0372132326703489e-11
10.75291763921307,5.703917328407105e-12
10.751083694564855,3.1142081686036656e-12
10.74924974991664,1.6880732990110411e-12
10.747415805268423,9.084566434734943e-13
10.745581860620206,4.853850029401558e-13
10.74374791597199,2.5747658833300887e-13
10.741913971323775,1.3559959171521934e-13
10.740080026675558,7.090033082126263e-14
10.738246082027342,3.6805047712909685e-14
10.736412137379126,1.8968620695649943e-14
10.734578192730911,9.70584526359629e-15
10.732744248082694,4.930605070187283e-15
10.730910303434477,2.4867739907640142e-15
10.729076358786262,1.2452073016367046e-15
10.727242414138047,6.190364824411666e-16
10.72540846948983,3.0553437179778837e-16
10.723574524841613,1.497177003412018e-16
10.721740580193398,7.283757276278528e-17
10.719906635545183,3.518090651984414e-17
10.718072690896966,1.687049519861631e-17
10.716238746248749,8.031892349497825e-18
10.714404801600534,3.796445513183806e-18
10.712570856952318,1.781581552756487e-18
10.710736912304101,8.300485340022606e-19
10.708902967655884,3.839463208309739e-19
10.70706902300767,1.7632211130465452e-19
10.705235078359454,8.039189915684219e-20
10.703401133711237,3.639041791373585e-20
10.70156718906302,1.6354265410435303e-20
10.699733244414805,7.296998949717114e-21
10.69789929976659,3.232412441390012e-21
10.696065355118373,1.4216035501419069e-21
10.694231410470156,6.207253367692096e-22
10.69239746582194,2.6908512455857357e-22
10.690563521173724,1.1581082379457765e-22
10.688729576525509,4.948548778894785e-23
10.686895631877292,2.0993062752818126e-23
10.685061687229076,8.841847011733112e-24
10.68322774258086,3.6972552309615655e-24
10.681393797932644,1.5349177619078265e-24
10.679559853284427,6.326449346332686e-25
10.677725908636212,2.5888339917066604e-25
10.675891963987995,1.0517623328799837e-25
10.67405801933978,4.242289165954483e-26
10.672224074691563,1.6988387802443494e-26
10.670390130043348,6.75419054391519e-27
10.668556185395131,2.6660217879895055e-27
10.666722240746916,1.0447763279581343e-27
10.664888296098699,4.0649218210750635e-28
10.663054351450484,1.570183157322183e-28
10.661220406802267,6.021680036715869e-29
10.659386462154052,2.292737213621192e-29
10.657552517505835,8.666827017483746e-30
10.65571857285762,3.2526341741162856e-30
10.653884628209402,1.2119356382142579e-30
10.652050683561187,4.483251848069755e-31
10.65021673891297,1.646553928974612e-31
10.648382794264755,6.003825024922972e-32
10.646548849616538,2.1734484178188376e-32
10.644714904968323,7.811598120034078e-33
10.642880960320106,2.787402534585529e-33
10.64104701567189,9.874809649139246e-34
10.639213071023674,3.4731778176169606e-34
10.637379126375459,1.2128149681882646e-34
10.635545181727242,4.204664243249702e-35
10.633711237079027,1.447229274226867e-35
10.63187729243081,4.9455272550534744e-36
10.630043347782594,1.6778653454629552e-36
10.628209403134377,5.651592662589765e-37
10.626375458486162,1.889965361753135e-37
10.624541513837945,6.274889474745401e-38
10.62270756918973,2.0683668098018928e-38
